index,run_id,loader,model_variant,view,model_path,model_bytes,model_sha256,page_url,page_title,dataset_ready,dataset_model_url,glb_resource_url,glb_transfer_size,glb_encoded_body_size,glb_decoded_body_size,glb_duration_ms,console_errors_at_navigation,console_warnings_at_navigation,screenshot_path,screenshot_bytes,screenshot_sha256,started_utc,completed_utc,status
23,R023-babylon-standard-right,babylon,standard,right,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=right&run=R023-babylon-standard-right&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard right R023-babylon-standard-right,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R023-babylon-standard-right&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R023-babylon-standard-right&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,439.9000000022352,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/right.png,164997,1bbf473beee2790f3d2909ab89400070310f93a56c2439c5a8f8259bd8fd5778,2026-08-23T19:42:14.618513+00:00,2026-08-23T19:42:42.353859+00:00,PASS
24,R024-babylon-standard-left,babylon,standard,left,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=left&run=R024-babylon-standard-left&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard left R024-babylon-standard-left,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R024-babylon-standard-left&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R024-babylon-standard-left&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,430.19999999925494,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/left.png,151793,9aae715965e8d85db44c7e7911114709b7c6200452714ae50a8000970a55f267,2026-08-23T19:42:42.353960+00:00,2026-08-23T19:43:08.441048+00:00,PASS
25,R025-babylon-standard-top,babylon,standard,top,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=top&run=R025-babylon-standard-top&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard top R025-babylon-standard-top,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R025-babylon-standard-top&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R025-babylon-standard-top&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,511.5,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/top.png,280805,66d019826046331aea2ca9214f7098ae663333be044c847a2029454112ab6de8,2026-08-23T19:43:08.441127+00:00,2026-08-23T19:43:39.264022+00:00,PASS
26,R026-babylon-standard-bottom,babylon,standard,bottom,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=bottom&run=R026-babylon-standard-bottom&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard bottom R026-babylon-standard-bottom,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R026-babylon-standard-bottom&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R026-babylon-standard-bottom&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,265.3999999985099,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/bottom.png,166610,dc3e625584b1f9d5e38ba01702347d74dc745e93cef96db4542d4d2de9396d9c,2026-08-23T19:43:39.264091+00:00,2026-08-23T19:44:07.554006+00:00,PASS
27,R027-babylon-standard-frontLeft,babylon,standard,frontLeft,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=frontLeft&run=R027-babylon-standard-frontLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard frontLeft R027-babylon-standard-frontLeft,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R027-babylon-standard-frontLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R027-babylon-standard-frontLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,430,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/frontLeft.png,193610,f2b4225b544c6037904ada136bb8aa23d755157376f2165498125c3bc1d53728,2026-08-23T19:44:07.554067+00:00,2026-08-23T19:44:36.111129+00:00,PASS
28,R028-babylon-standard-frontRight,babylon,standard,frontRight,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=frontRight&run=R028-babylon-standard-frontRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard frontRight R028-babylon-standard-frontRight,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R028-babylon-standard-frontRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R028-babylon-standard-frontRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,397.19999999925494,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/frontRight.png,194368,0eebc454fff2865e6c3d869d9ad6a5fbf5feb6429cd72c38cfdce72b10135db2,2026-08-23T19:44:36.111386+00:00,2026-08-23T19:45:04.330110+00:00,PASS
29,R029-babylon-standard-rearLeft,babylon,standard,rearLeft,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=rearLeft&run=R029-babylon-standard-rearLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard rearLeft R029-babylon-standard-rearLeft,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R029-babylon-standard-rearLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R029-babylon-standard-rearLeft&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,346.30000000074506,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/rearLeft.png,193655,57de1b33a54420ed16cc3f9eb12f33f15864887ae266c738500bb41b5dabf980,2026-08-23T19:45:04.330185+00:00,2026-08-23T19:45:34.125591+00:00,PASS
30,R030-babylon-standard-rearRight,babylon,standard,rearRight,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch.glb,11964408,51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=standard&view=rearRight&run=R030-babylon-standard-rearRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,READY Babylon standard rearRight R030-babylon-standard-rearRight,1,/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R030-babylon-standard-rearRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch.glb?load=R030-babylon-standard-rearRight&sha256=51e5d5a72fb4f4471d76cb24f16627d10e7ea12993ebeec220aa2da7f7f7bc25,11964708,11964408,11964408,339.1000000014901,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/standard/rearRight.png,195152,a73e8ec2b39029ead374b96de44e80da503162bfe4d6e1a133522a3c74016bf4,2026-08-23T19:45:34.125669+00:00,2026-08-23T19:45:56.770179+00:00,PASS
31,R031-babylon-web-front,babylon,web,front,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=front&run=R031-babylon-web-front&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web front R031-babylon-web-front,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R031-babylon-web-front&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R031-babylon-web-front&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,444.30000000074506,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/front.png,285581,510cefbec42cb473860a7ade7a16cd884bde58ff8c855fbe8fd240f4992205a2,2026-08-23T19:45:56.770253+00:00,2026-08-23T19:46:26.527223+00:00,PASS
32,R032-babylon-web-rear,babylon,web,rear,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=rear&run=R032-babylon-web-rear&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web rear R032-babylon-web-rear,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R032-babylon-web-rear&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R032-babylon-web-rear&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,386.4000000022352,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/rear.png,296223,ef923c147ff453b82056f5f7232a7a224c81ea35164a6df1795c4541f77fb5ad,2026-08-23T19:46:26.527308+00:00,2026-08-23T19:46:55.289185+00:00,PASS
33,R033-babylon-web-right,babylon,web,right,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=right&run=R033-babylon-web-right&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web right R033-babylon-web-right,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R033-babylon-web-right&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R033-babylon-web-right&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,266.0999999977648,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/right.png,171177,37331d243005c09107cb7cc794e8faa1af63b03b468454e7aadaf74f69c64540,2026-08-23T19:46:55.289297+00:00,2026-08-23T19:47:21.021493+00:00,PASS
34,R034-babylon-web-left,babylon,web,left,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=left&run=R034-babylon-web-left&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web left R034-babylon-web-left,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R034-babylon-web-left&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R034-babylon-web-left&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,414.5999999977648,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/left.png,157422,271148bce582765bbba6e6f76a89f9fa4f9a681d067318c28f5fa796778bd7a1,2026-08-23T19:47:21.021581+00:00,2026-08-23T19:47:49.807043+00:00,PASS
35,R035-babylon-web-top,babylon,web,top,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=top&run=R035-babylon-web-top&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web top R035-babylon-web-top,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R035-babylon-web-top&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R035-babylon-web-top&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,374.6000000014901,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/top.png,279421,45e4970fd2e8c568d2d3b51fbf1d1baa090d717d38cedf9968307f57a34a5e4c,2026-08-23T19:47:49.807134+00:00,2026-08-23T19:48:13.315677+00:00,PASS
36,R036-babylon-web-bottom,babylon,web,bottom,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=bottom&run=R036-babylon-web-bottom&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web bottom R036-babylon-web-bottom,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R036-babylon-web-bottom&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R036-babylon-web-bottom&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,379.69999999925494,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/bottom.png,163506,442aabbe207f3102d533b619c8181df09f9548278c7952411e123559377558d0,2026-08-23T19:48:13.315748+00:00,2026-08-23T19:48:39.275247+00:00,PASS
37,R037-babylon-web-frontLeft,babylon,web,frontLeft,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=frontLeft&run=R037-babylon-web-frontLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web frontLeft R037-babylon-web-frontLeft,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R037-babylon-web-frontLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R037-babylon-web-frontLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,345.4000000022352,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/frontLeft.png,194788,86318ac86f8b6c5abc472fdb012ea5b5c33206b91ee610ab4f9b54432519b22a,2026-08-23T19:48:39.275338+00:00,2026-08-23T19:49:03.735058+00:00,PASS
38,R038-babylon-web-frontRight,babylon,web,frontRight,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=frontRight&run=R038-babylon-web-frontRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web frontRight R038-babylon-web-frontRight,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R038-babylon-web-frontRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R038-babylon-web-frontRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,318.5,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/frontRight.png,195544,eab1dac757dde2c4b64e68f7251697c5d98543976c34b2570bdcc4f99b02c279,2026-08-23T19:49:03.735135+00:00,2026-08-23T19:49:31.028170+00:00,PASS
39,R039-babylon-web-rearLeft,babylon,web,rearLeft,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=rearLeft&run=R039-babylon-web-rearLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web rearLeft R039-babylon-web-rearLeft,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R039-babylon-web-rearLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R039-babylon-web-rearLeft&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,302.5,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/rearLeft.png,194423,da9477f047d02fdf7d63b1f565ad98f4626374cc8a2b699da21f71264043ea2d,2026-08-23T19:49:31.028244+00:00,2026-08-23T19:49:54.776121+00:00,PASS
40,R040-babylon-web-rearRight,babylon,web,rearRight,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb,8382752,3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/qa/revalidation-2026-08-24/viewers/babylon.html?model=web&view=rearRight&run=R040-babylon-web-rearRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,READY Babylon web rearRight R040-babylon-web-rearRight,1,/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R040-babylon-web-rearRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,http://127.0.0.1:8765/model/Lenovo-ThinkServer-SR655-2.5inch-web.glb?load=R040-babylon-web-rearRight&sha256=3a721b51d754151d01b5981391318b5d74b361ef8e9f980228167dc8846f1f09,8383052,8382752,8382752,319.3999999985099,,,/root/Project/rack-device-3d/Lenovo-ThinkServer-SR655-2.5inch/qa/revalidation-2026-08-24/renders/babylon/web/rearRight.png,195798,6645937e0fb29546d3ed5726d0452dab7cbba39eff6d1396f87eff5aa4916325,2026-08-23T19:49:54.776204+00:00,2026-08-23T19:50:16.893127+00:00,PASS
